Country Name,Country Code,Indicator Name,Indicator Code,year,tertiary_enrollment_gross_pct
Low income,LIC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1981,4.74575996398926
Low income,LIC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1982,4.88576984405518
Low income,LIC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1983,4.93846988677979
Low income,LIC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1984,5.02208995819092
Low income,LIC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1985,5.11683988571167
Low income,LIC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1986,5.1949200630188
Low income,LIC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1987,5.18932008743286
Low income,LIC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1988,5.24444007873535
Low income,LIC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1989,5.1811900138855
Low income,LIC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1990,5.11652994155884
Low income,LIC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1991,5.05625009536743
Low income,LIC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1992,4.87666988372803
Low income,LIC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1993,4.71951007843018
Low income,LIC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1994,4.46163988113403
Low income,LIC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1995,4.28110980987549
Low income,LIC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1996,4.17020988464355
Low income,LIC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1997,4.10144996643066
Low income,LIC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1998,4.17962980270386
Low income,LIC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1999,4.26265001296997
Low income,LIC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2000,4.4872899055481
Low income,LIC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2001,4.71783018112183
Low income,LIC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2002,4.92111015319824
Low income,LIC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2003,5.08628988265991
Low income,LIC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2004,5.43169021606445
Low income,LIC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2005,5.8095498085022
Low income,LIC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2006,6.18627977371216
Low income,LIC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2007,6.41929006576538
Low income,LIC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2008,6.86619997024536
Low income,LIC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2009,7.4379301071167
Low income,LIC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2010,7.93957996368408
Low income,LIC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2011,8.07408046722412
Low income,LIC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2012,8.42776012420654
Low income,LIC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2013,8.5317497253418
Low income,LIC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2014,8.91011047363281
Low income,LIC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2015,8.86390972137451
Low income,LIC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2016,8.71317005157471
Low income,LIC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2017,8.79467010498047
Low income,LIC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2018,8.88230037689209
Low income,LIC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2019,9.01313972473145
Low income,LIC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2020,9.19797039031982
Low income,LIC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2021,9.28015041351318
Liechtenstein,LIE,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2003,20.7547206878662
Liechtenstein,LIE,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2004,24.6068496704102
Liechtenstein,LIE,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2005,24.4774703979492
Liechtenstein,LIE,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2006,29.81715965271
Liechtenstein,LIE,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2007,31.5962390899658
Liechtenstein,LIE,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2008,36.7309494018555
Liechtenstein,LIE,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2009,34.4922218322754
Liechtenstein,LIE,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2010,36.018310546875
Liechtenstein,LIE,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2011,43.6750984191895
Liechtenstein,LIE,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2012,42.4966812133789
Liechtenstein,LIE,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2014,37.4887084960938
Liechtenstein,LIE,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2015,33.5420417785645
Liechtenstein,LIE,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2016,35.0226211547852
Liechtenstein,LIE,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2017,35.6219291687012
Liechtenstein,LIE,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2018,38.3002700805664
Liechtenstein,LIE,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2019,41.1658401489258
Liechtenstein,LIE,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2020,42.5986099243164
Liechtenstein,LIE,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2021,46.0189590454102
Sri Lanka,LKA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1970,1.05988001823425
Sri Lanka,LKA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1971,1.19071996212006
Sri Lanka,LKA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1973,1.14608001708984
Sri Lanka,LKA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1974,1.1538599729538
Sri Lanka,LKA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1975,1.19476997852325
Sri Lanka,LKA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1977,1.22844004631043
Sri Lanka,LKA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1978,1.24626004695892
Sri Lanka,LKA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1979,2.90393996238708
Sri Lanka,LKA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1981,2.93468999862671
Sri Lanka,LKA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1982,3.75755000114441
Sri Lanka,LKA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1983,4.16412019729614
Sri Lanka,LKA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1984,4.30904006958008
Sri Lanka,LKA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1985,3.89485001564026
Sri Lanka,LKA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1986,3.96415996551514
Sri Lanka,LKA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1994,4.75038003921509
Sri Lanka,LKA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2010,15.8440563450578
Sri Lanka,LKA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2011,14.6727189156336
Sri Lanka,LKA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2012,16.322805343317
Sri Lanka,LKA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2013,17.7655041707891
Sri Lanka,LKA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2014,17.8701919678234
Sri Lanka,LKA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2015,18.1726459197686
Sri Lanka,LKA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2016,17.1510485178135
Sri Lanka,LKA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2017,17.1941300290821
Sri Lanka,LKA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2018,17.8869756778112
Sri Lanka,LKA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2019,19.4563160693078
Sri Lanka,LKA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2020,20.1614879343022
Sri Lanka,LKA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2021,20.7824292013914
Sri Lanka,LKA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2022,22.3679922774735
Sri Lanka,LKA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2023,20.7412633848006
Lower middle income,LMC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1974,8.05393028259277
Lower middle income,LMC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1975,8.01609992980957
Lower middle income,LMC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1976,3.81908011436462
Lower middle income,LMC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1977,3.92182993888855
Lower middle income,LMC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1978,4.17138004302979
Lower middle income,LMC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1979,4.40287017822266
Lower middle income,LMC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1980,4.53841018676758
Lower middle income,LMC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1981,4.81966018676758
Lower middle income,LMC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1982,4.85559988021851
Lower middle income,LMC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1983,5.28179979324341
Lower middle income,LMC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1984,5.62608003616333
Lower middle income,LMC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1985,5.63571977615356
Lower middle income,LMC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1986,5.68365001678467
Lower middle income,LMC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1987,5.89059019088745
Lower middle income,LMC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1988,5.62760019302368
Lower middle income,LMC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1989,5.7936601638794
Lower middle income,LMC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1990,5.90819978713989
Lower middle income,LMC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1991,5.98908996582031
Lower middle income,LMC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1992,8.46774005889893
Lower middle income,LMC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1993,8.5859203338623
Lower middle income,LMC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1994,8.67026042938232
Lower middle income,LMC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1995,6.39603996276855
Lower middle income,LMC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1996,7.06133985519409
Lower middle income,LMC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1997,7.48793983459473
Lower middle income,LMC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1998,9.44723033905029
Lower middle income,LMC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1999,9.67063999176025
Lower middle income,LMC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2000,9.76397037506104
Lower middle income,LMC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2001,10.0435600280762
Lower middle income,LMC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2002,10.4285297393799
Lower middle income,LMC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2003,10.6699695587158
Lower middle income,LMC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2004,11.0608701705933
Lower middle income,LMC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2005,11.2711601257324
Lower middle income,LMC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2006,11.8481998443603
Lower middle income,LMC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2007,12.9341802597046
Lower middle income,LMC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2008,14.0953397750854
Lower middle income,LMC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2009,14.8929595947266
Lower middle income,LMC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2010,16.17506980896
Lower middle income,LMC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2011,18.6026000976562
Lower middle income,LMC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2012,19.551139831543
Lower middle income,LMC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2013,19.6597690582275
Lower middle income,LMC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2014,20.7868595123291
Lower middle income,LMC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2015,21.6971092224121
Lower middle income,LMC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2016,21.8519096374512
Lower middle income,LMC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2017,22.0319995880127
Lower middle income,LMC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2018,22.3385906219482
Lower middle income,LMC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2019,23.1019592285156
Lower middle income,LMC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2020,23.7904491424561
Lower middle income,LMC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2021,24.9580802917481
Lower middle income,LMC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2022,25.6742095947266
Lower middle income,LMC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2023,26.7934799194336
Lower middle income,LMC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2024,27.4404697418213
Low & middle income,LMY,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1970,8.80035972595215
Low & middle income,LMY,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1971,4.80055999755859
Low & middle income,LMY,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1972,6.95523977279663
Low & middle income,LMY,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1973,5.59647989273071
Low & middle income,LMY,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1974,7.38233995437622
Low & middle income,LMY,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1975,7.42683982849121
Low & middle income,LMY,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1976,5.86932992935181
Low & middle income,LMY,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1977,6.151780128479
Low & middle income,LMY,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1978,6.33541011810303
Low & middle income,LMY,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1979,6.64393997192383
Low & middle income,LMY,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1980,6.96373987197876
Low & middle income,LMY,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1981,7.22138023376465
Low & middle income,LMY,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1982,7.28132009506226
Low & middle income,LMY,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1983,7.38095998764038
Low & middle income,LMY,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1984,8.91571044921875
Low & middle income,LMY,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1985,9.11038017272949
Low & middle income,LMY,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1986,7.76782989501953
Low & middle income,LMY,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1987,8.3397102355957
Low & middle income,LMY,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1988,7.86077976226807
Low & middle income,LMY,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1989,8.21374988555908
Low & middle income,LMY,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1990,8.02661037445068
Low & middle income,LMY,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1991,8.31497001647949
Low & middle income,LMY,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1992,9.54493999481201
Low & middle income,LMY,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1993,9.27371025085449
Low & middle income,LMY,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1994,9.92378044128418
Low & middle income,LMY,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1995,10.3202295303345
Low & middle income,LMY,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1996,9.90573978424072
Low & middle income,LMY,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1997,11.7060899734497
Low & middle income,LMY,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1998,11.8792400360107
Low & middle income,LMY,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1999,12.4727802276611
Low & middle income,LMY,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2000,13.0773096084595
Low & middle income,LMY,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2001,13.8656902313232
Low & middle income,LMY,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2002,14.9703702926636
Low & middle income,LMY,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2003,16.0999202728271
Low & middle income,LMY,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2004,17.0338306427002
Low & middle income,LMY,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2005,17.8279209136963
Low & middle income,LMY,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2006,19.3010101318359
Low & middle income,LMY,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2007,19.9281501770019
Low & middle income,LMY,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2008,21.0461902618408
Low & middle income,LMY,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2009,21.9846591949463
Low & middle income,LMY,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2010,23.3099193572998
Low & middle income,LMY,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2011,24.9900798797607
Low & middle income,LMY,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2012,26.2386302947998
Low & middle income,LMY,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2013,27.0639896392822
Low & middle income,LMY,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2014,29.786039352417
Low & middle income,LMY,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2015,30.9507808685303
Low & middle income,LMY,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2016,31.5065193176269
Low & middle income,LMY,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2017,31.9152908325195
Low & middle income,LMY,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2018,32.3189010620117
Low & middle income,LMY,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2019,33.1788482666016
Low & middle income,LMY,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2020,34.3418502807617
Low & middle income,LMY,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2021,35.8265914916992
Low & middle income,LMY,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2022,37.0190887451172
Low & middle income,LMY,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2023,38.2484283447266
Low & middle income,LMY,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2024,38.7901611328125
