Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024],2025 [YR2025]
Latin America & Caribbean,LCN,"Barro-Lee: Average years of total schooling, age 15-19, total",BAR.SCHL.1519,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Latin America & Caribbean (excluding high income),LAC,"Barro-Lee: Average years of total schooling, age 15+, female",BAR.SCHL.15UP.FE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Latin America & Caribbean (excluding high income),LAC,"Barro-Lee: Average years of total schooling, age 15+, total",BAR.SCHL.15UP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Latin America & Caribbean (excluding high income),LAC,"Barro-Lee: Average years of total schooling, age 15-19, female",BAR.SCHL.1519.FE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Latin America & Caribbean (excluding high income),LAC,"Barro-Lee: Average years of total schooling, age 15-19, total",BAR.SCHL.1519,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Barro-Lee: Average years of total schooling, age 15+, female",BAR.SCHL.15UP.FE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Barro-Lee: Average years of total schooling, age 15+, total",BAR.SCHL.15UP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Barro-Lee: Average years of total schooling, age 15-19, female",BAR.SCHL.1519.FE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Barro-Lee: Average years of total schooling, age 15-19, total",BAR.SCHL.1519,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Latvia,LVA,"Barro-Lee: Average years of total schooling, age 15+, female",BAR.SCHL.15UP.FE,4.36,..,..,..,..,4.7,..,..,..,..,5.19,..,..,..,..,5.76,..,..,..,..,6.5,..,..,..,..,7.23,..,..,..,..,7.82,..,..,..,..,8.89,..,..,..,..,9.35,..,..,..,..,10.26,..,..,..,..,10.61,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Latvia,LVA,"Barro-Lee: Average years of total schooling, age 15+, total",BAR.SCHL.15UP,4.56,..,..,..,..,4.92,..,..,..,..,5.38,..,..,..,..,5.96,..,..,..,..,6.7,..,..,..,..,7.42,..,..,..,..,7.99,..,..,..,..,8.99,..,..,..,..,9.34,..,..,..,..,10.26,..,..,..,..,10.65,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Latvia,LVA,"Barro-Lee: Average years of total schooling, age 15-19, female",BAR.SCHL.1519.FE,3.74,..,..,..,..,3.97,..,..,..,..,4.69,..,..,..,..,4.9,..,..,..,..,8.26,..,..,..,..,8.66,..,..,..,..,8.82,..,..,..,..,7.35,..,..,..,..,9.22,..,..,..,..,9.74,..,..,..,..,9.63,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Latvia,LVA,"Barro-Lee: Average years of total schooling, age 15-19, total",BAR.SCHL.1519,3.57,..,..,..,..,3.82,..,..,..,..,4.4,..,..,..,..,4.65,..,..,..,..,8.12,..,..,..,..,8.6,..,..,..,..,8.77,..,..,..,..,7.21,..,..,..,..,9,..,..,..,..,9.54,..,..,..,..,9.56,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Least developed countries: UN classification,LDC,"Barro-Lee: Average years of total schooling, age 15+, female",BAR.SCHL.15UP.FE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Least developed countries: UN classification,LDC,"Barro-Lee: Average years of total schooling, age 15+, total",BAR.SCHL.15UP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Least developed countries: UN classification,LDC,"Barro-Lee: Average years of total schooling, age 15-19, female",BAR.SCHL.1519.FE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Least developed countries: UN classification,LDC,"Barro-Lee: Average years of total schooling, age 15-19, total",BAR.SCHL.1519,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lebanon,LBN,"Barro-Lee: Average years of total schooling, age 15+, female",BAR.SCHL.15UP.FE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lebanon,LBN,"Barro-Lee: Average years of total schooling, age 15+, total",BAR.SCHL.15UP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lebanon,LBN,"Barro-Lee: Average years of total schooling, age 15-19, female",BAR.SCHL.1519.FE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lebanon,LBN,"Barro-Lee: Average years of total schooling, age 15-19, total",BAR.SCHL.1519,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lesotho,LSO,"Barro-Lee: Average years of total schooling, age 15+, female",BAR.SCHL.15UP.FE,3.19,..,..,..,..,3.53,..,..,..,..,3.91,..,..,..,..,4.4,..,..,..,..,4.85,..,..,..,..,5.27,..,..,..,..,5.83,..,..,..,..,6.41,..,..,..,..,7.01,..,..,..,..,7.67,..,..,..,..,6.56,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lesotho,LSO,"Barro-Lee: Average years of total schooling, age 15+, total",BAR.SCHL.15UP,2.96,..,..,..,..,3.24,..,..,..,..,3.55,..,..,..,..,3.91,..,..,..,..,4.3,..,..,..,..,4.64,..,..,..,..,5.12,..,..,..,..,5.66,..,..,..,..,6.21,..,..,..,..,6.93,..,..,..,..,5.85,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lesotho,LSO,"Barro-Lee: Average years of total schooling, age 15-19, female",BAR.SCHL.1519.FE,4.11,..,..,..,..,4.51,..,..,..,..,4.85,..,..,..,..,5.52,..,..,..,..,5.99,..,..,..,..,5.5,..,..,..,..,6.2,..,..,..,..,6.97,..,..,..,..,7.54,..,..,..,..,8.76,..,..,..,..,6.24,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lesotho,LSO,"Barro-Lee: Average years of total schooling, age 15-19, total",BAR.SCHL.1519,3.49,..,..,..,..,3.81,..,..,..,..,4.18,..,..,..,..,4.7,..,..,..,..,5.12,..,..,..,..,4.7,..,..,..,..,5.38,..,..,..,..,6.05,..,..,..,..,6.6,..,..,..,..,7.92,..,..,..,..,5.5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Liberia,LBR,"Barro-Lee: Average years of total schooling, age 15+, female",BAR.SCHL.15UP.FE,0.34,..,..,..,..,0.45,..,..,..,..,0.59,..,..,..,..,0.84,..,..,..,..,1.11,..,..,..,..,1.42,..,..,..,..,1.68,..,..,..,..,1.75,..,..,..,..,2.07,..,..,..,..,2.49,..,..,..,..,3.05,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Liberia,LBR,"Barro-Lee: Average years of total schooling, age 15+, total",BAR.SCHL.15UP,0.73,..,..,..,..,0.92,..,..,..,..,1.15,..,..,..,..,1.66,..,..,..,..,2.2,..,..,..,..,2.69,..,..,..,..,3.02,..,..,..,..,3.08,..,..,..,..,3.49,..,..,..,..,3.85,..,..,..,..,4.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Liberia,LBR,"Barro-Lee: Average years of total schooling, age 15-19, female",BAR.SCHL.1519.FE,0.56,..,..,..,..,0.8,..,..,..,..,1.1,..,..,..,..,1.56,..,..,..,..,2.11,..,..,..,..,2.49,..,..,..,..,2.54,..,..,..,..,1.71,..,..,..,..,2.1,..,..,..,..,2.74,..,..,..,..,3.75,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Liberia,LBR,"Barro-Lee: Average years of total schooling, age 15-19, total",BAR.SCHL.1519,1.01,..,..,..,..,1.25,..,..,..,..,1.63,..,..,..,..,2.41,..,..,..,..,3.2,..,..,..,..,3.43,..,..,..,..,3.13,..,..,..,..,2.13,..,..,..,..,2.95,..,..,..,..,3.44,..,..,..,..,3.97,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Libya,LBY,"Barro-Lee: Average years of total schooling, age 15+, female",BAR.SCHL.15UP.FE,0.08,..,..,..,..,0.19,..,..,..,..,0.39,..,..,..,..,0.83,..,..,..,..,2.14,..,..,..,..,3.43,..,..,..,..,4.49,..,..,..,..,5.53,..,..,..,..,6.94,..,..,..,..,8,..,..,..,..,8.86,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Libya,LBY,"Barro-Lee: Average years of total schooling, age 15+, total",BAR.SCHL.15UP,0.67,..,..,..,..,1,..,..,..,..,1.53,..,..,..,..,2.19,..,..,..,..,3.26,..,..,..,..,4.31,..,..,..,..,5.17,..,..,..,..,5.89,..,..,..,..,6.79,..,..,..,..,7.42,..,..,..,..,8,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Libya,LBY,"Barro-Lee: Average years of total schooling, age 15-19, female",BAR.SCHL.1519.FE,0.17,..,..,..,..,0.49,..,..,..,..,1.11,..,..,..,..,2.33,..,..,..,..,5.08,..,..,..,..,7.02,..,..,..,..,7.74,..,..,..,..,8.35,..,..,..,..,9.82,..,..,..,..,10.52,..,..,..,..,10.91,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Libya,LBY,"Barro-Lee: Average years of total schooling, age 15-19, total",BAR.SCHL.1519,0.95,..,..,..,..,1.84,..,..,..,..,2.85,..,..,..,..,3.87,..,..,..,..,5.76,..,..,..,..,7.05,..,..,..,..,7.65,..,..,..,..,7.65,..,..,..,..,8.63,..,..,..,..,9.03,..,..,..,..,9.41,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Liechtenstein,LIE,"Barro-Lee: Average years of total schooling, age 15+, female",BAR.SCHL.15UP.FE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Liechtenstein,LIE,"Barro-Lee: Average years of total schooling, age 15+, total",BAR.SCHL.15UP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Liechtenstein,LIE,"Barro-Lee: Average years of total schooling, age 15-19, female",BAR.SCHL.1519.FE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Liechtenstein,LIE,"Barro-Lee: Average years of total schooling, age 15-19, total",BAR.SCHL.1519,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lithuania,LTU,"Barro-Lee: Average years of total schooling, age 15+, female",BAR.SCHL.15UP.FE,4.38,..,..,..,..,4.84,..,..,..,..,5.44,..,..,..,..,6.17,..,..,..,..,6.98,..,..,..,..,7.82,..,..,..,..,8.45,..,..,..,..,8.92,..,..,..,..,9.37,..,..,..,..,10.31,..,..,..,..,10.85,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lithuania,LTU,"Barro-Lee: Average years of total schooling, age 15+, total",BAR.SCHL.15UP,4.75,..,..,..,..,5.24,..,..,..,..,5.87,..,..,..,..,6.55,..,..,..,..,7.35,..,..,..,..,8.18,..,..,..,..,8.81,..,..,..,..,9.17,..,..,..,..,9.49,..,..,..,..,10.4,..,..,..,..,10.89,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lithuania,LTU,"Barro-Lee: Average years of total schooling, age 15-19, female",BAR.SCHL.1519.FE,5.53,..,..,..,..,5.85,..,..,..,..,6.62,..,..,..,..,7.09,..,..,..,..,8.69,..,..,..,..,10.02,..,..,..,..,10.34,..,..,..,..,7.76,..,..,..,..,7.04,..,..,..,..,7.22,..,..,..,..,7.95,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lithuania,LTU,"Barro-Lee: Average years of total schooling, age 15-19, total",BAR.SCHL.1519,5.65,..,..,..,..,5.96,..,..,..,..,6.82,..,..,..,..,7.22,..,..,..,..,8.74,..,..,..,..,9.98,..,..,..,..,10.31,..,..,..,..,7.59,..,..,..,..,6.97,..,..,..,..,7.2,..,..,..,..,7.96,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low & middle income,LMY,"Barro-Lee: Average years of total schooling, age 15+, female",BAR.SCHL.15UP.FE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low & middle income,LMY,"Barro-Lee: Average years of total schooling, age 15+, total",BAR.SCHL.15UP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low & middle income,LMY,"Barro-Lee: Average years of total schooling, age 15-19, female",BAR.SCHL.1519.FE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low & middle income,LMY,"Barro-Lee: Average years of total schooling, age 15-19, total",BAR.SCHL.1519,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low income,LIC,"Barro-Lee: Average years of total schooling, age 15+, female",BAR.SCHL.15UP.FE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low income,LIC,"Barro-Lee: Average years of total schooling, age 15+, total",BAR.SCHL.15UP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low income,LIC,"Barro-Lee: Average years of total schooling, age 15-19, female",BAR.SCHL.1519.FE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low income,LIC,"Barro-Lee: Average years of total schooling, age 15-19, total",BAR.SCHL.1519,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lower middle income,LMC,"Barro-Lee: Average years of total schooling, age 15+, female",BAR.SCHL.15UP.FE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lower middle income,LMC,"Barro-Lee: Average years of total schooling, age 15+, total",BAR.SCHL.15UP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lower middle income,LMC,"Barro-Lee: Average years of total schooling, age 15-19, female",BAR.SCHL.1519.FE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lower middle income,LMC,"Barro-Lee: Average years of total schooling, age 15-19, total",BAR.SCHL.1519,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Luxembourg,LUX,"Barro-Lee: Average years of total schooling, age 15+, female",BAR.SCHL.15UP.FE,6.28,..,..,..,..,6.57,..,..,..,..,5.61,..,..,..,..,7.29,..,..,..,..,7.64,..,..,..,..,7.94,..,..,..,..,8.42,..,..,..,..,8.73,..,..,..,..,9.13,..,..,..,..,9.77,..,..,..,..,10.46,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Luxembourg,LUX,"Barro-Lee: Average years of total schooling, age 15+, total",BAR.SCHL.15UP,6.76,..,..,..,..,7.09,..,..,..,..,6.21,..,..,..,..,7.92,..,..,..,..,8.22,..,..,..,..,8.5,..,..,..,..,8.91,..,..,..,..,9.22,..,..,..,..,9.55,..,..,..,..,10.26,..,..,..,..,10.99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Luxembourg,LUX,"Barro-Lee: Average years of total schooling, age 15-19, female",BAR.SCHL.1519.FE,3.94,..,..,..,..,4.78,..,..,..,..,6.06,..,..,..,..,6.48,..,..,..,..,6.54,..,..,..,..,6.69,..,..,..,..,6.85,..,..,..,..,6.82,..,..,..,..,7.36,..,..,..,..,7.74,..,..,..,..,8.14,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Luxembourg,LUX,"Barro-Lee: Average years of total schooling, age 15-19, total",BAR.SCHL.1519,3.66,..,..,..,..,4.61,..,..,..,..,6.17,..,..,..,..,6.56,..,..,..,..,6.4,..,..,..,..,6.44,..,..,..,..,6.54,..,..,..,..,6.56,..,..,..,..,7.26,..,..,..,..,7.78,..,..,..,..,8.02,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Macao SAR, China",MAC,"Barro-Lee: Average years of total schooling, age 15+, female",BAR.SCHL.15UP.FE,3.04,..,..,..,..,3.26,..,..,..,..,3.65,..,..,..,..,4.09,..,..,..,..,4.38,..,..,..,..,4.92,..,..,..,..,5.29,..,..,..,..,5.86,..,..,..,..,6.43,..,..,..,..,7.3,..,..,..,..,8.48,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Macao SAR, China",MAC,"Barro-Lee: Average years of total schooling, age 15+, total",BAR.SCHL.15UP,3.51,..,..,..,..,3.74,..,..,..,..,4.06,..,..,..,..,4.54,..,..,..,..,4.85,..,..,..,..,5.35,..,..,..,..,5.67,..,..,..,..,6.17,..,..,..,..,6.68,..,..,..,..,7.5,..,..,..,..,8.54,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Macao SAR, China",MAC,"Barro-Lee: Average years of total schooling, age 15-19, female",BAR.SCHL.1519.FE,4.04,..,..,..,..,4.17,..,..,..,..,4.33,..,..,..,..,4.74,..,..,..,..,5.17,..,..,..,..,5.68,..,..,..,..,6.16,..,..,..,..,6.44,..,..,..,..,6.83,..,..,..,..,9.32,..,..,..,..,9.68,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Macao SAR, China",MAC,"Barro-Lee: Average years of total schooling, age 15-19, total",BAR.SCHL.1519,4.14,..,..,..,..,4.3,..,..,..,..,4.46,..,..,..,..,4.77,..,..,..,..,5.1,..,..,..,..,5.58,..,..,..,..,5.96,..,..,..,..,6.27,..,..,..,..,6.61,..,..,..,..,9.03,..,..,..,..,9.4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Madagascar,MDG,"Barro-Lee: Average years of total schooling, age 15+, female",BAR.SCHL.15UP.FE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Madagascar,MDG,"Barro-Lee: Average years of total schooling, age 15+, total",BAR.SCHL.15UP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Madagascar,MDG,"Barro-Lee: Average years of total schooling, age 15-19, female",BAR.SCHL.1519.FE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Madagascar,MDG,"Barro-Lee: Average years of total schooling, age 15-19, total",BAR.SCHL.1519,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Malawi,MWI,"Barro-Lee: Average years of total schooling, age 15+, female",BAR.SCHL.15UP.FE,0.7,..,..,..,..,0.79,..,..,..,..,1.02,..,..,..,..,1.26,..,..,..,..,1.7,..,..,..,..,1.8,..,..,..,..,2.24,..,..,..,..,2.34,..,..,..,..,2.75,..,..,..,..,3.76,..,..,..,..,4.36,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Malawi,MWI,"Barro-Lee: Average years of total schooling, age 15+, total",BAR.SCHL.15UP,1.09,..,..,..,..,1.21,..,..,..,..,1.57,..,..,..,..,1.86,..,..,..,..,2.34,..,..,..,..,2.65,..,..,..,..,2.9,..,..,..,..,3.06,..,..,..,..,3.48,..,..,..,..,4.41,..,..,..,..,4.81,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Malawi,MWI,"Barro-Lee: Average years of total schooling, age 15-19, female",BAR.SCHL.1519.FE,1.29,..,..,..,..,1.43,..,..,..,..,1.83,..,..,..,..,2.56,..,..,..,..,3.24,..,..,..,..,3.88,..,..,..,..,3.65,..,..,..,..,3.18,..,..,..,..,4.03,..,..,..,..,5.66,..,..,..,..,4.99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Malawi,MWI,"Barro-Lee: Average years of total schooling, age 15-19, total",BAR.SCHL.1519,1.68,..,..,..,..,1.87,..,..,..,..,2.49,..,..,..,..,3.14,..,..,..,..,3.61,..,..,..,..,3.84,..,..,..,..,3.59,..,..,..,..,3.32,..,..,..,..,4.22,..,..,..,..,5.37,..,..,..,..,4.55,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
